symbol,symbolName,lastPrice,priceChange,percentChange,openPrice,highPrice,lowPrice,volume,tradeTime,symbolCode,hasOptions,symbolType,raw
"SPNS","Sapiens Intl Cp NV","28.27","+0.63","+2.28%","27.83","28.38","27.49","155,200","11/03/23","STK","Yes","1","[object Object]"
"SPNT","Siriuspoint Ltd","10.33","+0.21","+2.08%","10.33","10.40","10.15","307,700","11/03/23","STK","Yes","1","[object Object]"
"SPOK","Spok Holdings Inc","15.92","+0.29","+1.86%","15.72","16.16","15.72","144,400","11/03/23","STK","Yes","1","[object Object]"
"SPRY","Ars Pharmaceuticals Inc","3.77","+0.12","+3.29%","3.72","3.90","3.64","976,000","11/03/23","STK","Yes","1","[object Object]"
"SPSC","Sps Commerce Inc","166.62","+3.45","+2.11%","164.93","167.79","164.83","136,000","11/03/23","STK","Yes","1","[object Object]"
"SPT","Sprout Social Inc Cl A","46.78","+4.21","+9.89%","50.00","50.50","46.28","2,100,300","11/03/23","STK","Yes","1","[object Object]"
"SPTN","Spartannash Company","23.48","+0.56","+2.44%","23.14","23.73","22.89","258,600","11/03/23","STK","Yes","1","[object Object]"
"SPWH","Sportsman's Wareh","5.18","+0.04","+0.78%","5.32","5.55","5.16","664,000","11/03/23","STK","Yes","1","[object Object]"
"SPWR","Sunpower Corp","4.57","+0.10","+2.24%","4.62","4.75","4.51","8,148,300","11/03/23","STK","Yes","1","[object Object]"
"SPXC","SPX Corp","82.51","-0.53","-0.64%","81.10","83.89","77.90","364,700","11/03/23","STK","Yes","1","[object Object]"
"SQSP","Squarespace Inc Cl A","29.90","+1.07","+3.71%","29.45","30.11","28.89","832,600","11/03/23","STK","Yes","1","[object Object]"
"SR","Spire Inc","59.39","+1.20","+2.06%","59.21","60.05","58.87","380,600","11/03/23","STK","Yes","1","[object Object]"
"SRCE","1st Source Corp","47.15","+0.72","+1.55%","47.16","47.62","45.49","75,900","11/03/23","STK","Yes","1","[object Object]"
"SRDX","Surmodics Inc","31.05","+1.39","+4.69%","29.78","31.44","29.76","56,600","11/03/23","STK","Yes","1","[object Object]"
"SRI","Stoneridge Inc","16.88","+0.28","+1.69%","17.18","17.92","16.69","152,700","11/03/23","STK","Yes","1","[object Object]"
"SRRK","Scholar Rock Holding Corp","12.41","-0.13","-1.04%","12.75","13.15","12.37","558,400","11/03/23","STK","Yes","1","[object Object]"
"SSB","Southstate Corp","72.88","+2.28","+3.23%","72.37","73.70","71.24","509,900","11/03/23","STK","Yes","1","[object Object]"
"SSBK","Southern States Bancshares Inc","23.48","+0.18","+0.77%","23.60","24.00","23.37","51,100","11/03/23","STK","No","1","[object Object]"
"SSD","Simpson Manufacturing Company","143.45","+2.95","+2.10%","143.55","145.17","143.00","281,500","11/03/23","STK","Yes","1","[object Object]"
"SSP","E.W. Scripps Company","7.20","+1.10","+18.03%","6.47","7.43","6.47","848,500","11/03/23","STK","Yes","1","[object Object]"
"SST","System1 Inc","1.2000","-0.0100","-0.83%","1.2400","1.2499","1.1500","124,300","11/03/23","STK","Yes","1","[object Object]"
"SSTI","Soundthinking Inc","16.22","+0.93","+6.08%","15.38","16.41","15.38","80,500","11/03/23","STK","Yes","1","[object Object]"
"SSTK","Shutterstock Inc","41.71","+1.78","+4.46%","41.01","41.72","40.02","704,300","11/03/23","STK","Yes","1","[object Object]"
"STAA","Staar Surgical Company","37.81","+1.80","+5.00%","36.61","38.29","36.00","1,497,400","11/03/23","STK","Yes","1","[object Object]"
"STBA","S&T Bancorp Inc","28.54","+1.23","+4.50%","28.00","28.75","27.90","142,200","11/03/23","STK","Yes","1","[object Object]"
"STC","Stewart Information Services Corp","46.97","+1.53","+3.37%","46.57","47.29","46.22","179,500","11/03/23","STK","Yes","1","[object Object]"
"STEL","Stellar Bancorp Inc","23.61","+0.73","+3.19%","23.73","24.02","23.50","163,000","11/03/23","STK","Yes","1","[object Object]"
"STEM","Stem Inc","3.67","+0.15","+4.26%","3.40","3.85","3.27","9,300,899","11/03/23","STK","Yes","1","[object Object]"
"STEP","Stepstone Group Inc Cl A","29.00","+0.50","+1.75%","29.08","29.54","28.96","701,000","11/03/23","STK","Yes","1","[object Object]"
"STER","Sterling Check Corp","11.42","+0.15","+1.33%","11.45","11.68","11.36","234,400","11/03/23","STK","Yes","1","[object Object]"
"STGW","Stagwell Inc","4.74","+0.39","+8.97%","4.65","4.80","4.47","944,800","11/03/23","STK","Yes","1","[object Object]"
"STHO","Star Holdings","12.35","+0.77","+6.69%","11.90","12.41","11.51","53,300","11/03/23","STK","Yes","1","[object Object]"
"STKL","Sunopta Inc","3.94","+0.06","+1.55%","4.01","4.05","3.87","977,900","11/03/23","STK","Yes","1","[object Object]"
"STKS","The One Group","4.55","+0.12","+2.71%","4.55","4.82","4.42","166,000","11/03/23","STK","Yes","1","[object Object]"
"STNE","Stoneco Ltd Cl A","10.94","+0.54","+5.19%","10.59","11.16","10.59","6,023,300","11/03/23","STK","Yes","1","[object Object]"
"STNG","Scorpio Tankers Inc","58.55","+0.08","+0.14%","58.20","58.90","57.19","1,086,000","11/03/23","STK","Yes","1","[object Object]"
"STOK","Stoke Therapeutics Inc","4.26","+0.14","+3.40%","4.18","4.38","4.18","155,800","11/03/23","STK","Yes","1","[object Object]"
"STR","Sitio Royalties Corp","25.33","-0.08","-0.31%","25.50","25.73","25.10","606,600","11/03/23","STK","Yes","1","[object Object]"
"STRA","Strayer Education","87.06","+0.94","+1.09%","88.44","89.90","85.29","222,600","11/03/23","STK","Yes","1","[object Object]"
"STRL","Sterling Infrastructure Inc","75.96","+0.47","+0.62%","76.79","77.74","75.37","370,500","11/03/23","STK","Yes","1","[object Object]"
"STRO","Sutro Biopharma Inc","2.85","+0.16","+5.95%","2.78","2.89","2.71","696,000","11/03/23","STK","Yes","1","[object Object]"
"STRS","Stratus Pptys Inc","27.00","+1.16","+4.49%","26.00","27.00","26.00","9,300","11/03/23","STK","No","1","[object Object]"
"SUM","Summit Materials Inc","34.34","+0.64","+1.90%","34.34","34.77","34.11","1,178,500","11/03/23","STK","Yes","1","[object Object]"
"SUPN","Supernus Pharm","24.48","+0.41","+1.70%","24.48","24.98","24.21","582,500","11/03/23","STK","Yes","1","[object Object]"
"SVC","Service Properties Trust","7.76","+0.21","+2.78%","7.69","7.97","7.69","1,148,600","11/03/23","STK","Yes","1","[object Object]"
"SVRA","Savara Inc","3.79","+0.19","+5.28%","3.67","3.82","3.63","409,500","11/03/23","STK","Yes","1","[object Object]"
"SVV","Savers Value Village Inc","15.85","-0.07","-0.44%","16.31","16.36","15.42","479,600","11/03/23","STK","No","1","[object Object]"
"SWBI","Smith & Wesson Brands Inc","14.48","+0.10","+0.70%","14.55","14.74","14.24","484,000","11/03/23","STK","Yes","1","[object Object]"
"SWI","Solarwinds Corp","10.50","+0.18","+1.74%","10.50","10.76","10.40","862,500","11/03/23","STK","Yes","1","[object Object]"
"SWIM","Latham Group Inc","2.50","+0.03","+1.21%","2.49","2.69","2.46","278,900","11/03/23","STK","Yes","1","[object Object]"
"SWKH","Swk Holdings Corp","16.28","+0.12","+0.74%","16.13","16.28","16.13","4,800","11/03/23","STK","No","1","[object Object]"
"SWTX","Springworks Therapeutics Inc","24.31","-0.94","-3.72%","25.78","26.55","21.98","1,155,500","11/03/23","STK","Yes","1","[object Object]"
"SWX","Southwest Gas Corp","61.52","+2.02","+3.39%","60.50","61.62","60.23","381,600","11/03/23","STK","Yes","1","[object Object]"
"SXC","Suncoke Energy Inc","9.17","+0.09","+0.99%","9.25","9.40","9.12","810,400","11/03/23","STK","Yes","1","[object Object]"
"SXI","Standex International Corp","135.45","-7.59","-5.31%","141.20","147.02","135.20","69,900","11/03/23","STK","Yes","1","[object Object]"
"SXT","Sensient Technologies Corp","58.68","+1.36","+2.37%","58.20","59.03","57.72","134,300","11/03/23","STK","Yes","1","[object Object]"
"SYBT","Stock Yards Bancorp","42.77","+2.18","+5.37%","41.75","43.11","41.65","100,700","11/03/23","STK","Yes","1","[object Object]"
"SYNA","Synaptics Inc","90.33","+3.97","+4.60%","88.02","91.52","86.47","460,900","11/03/23","STK","Yes","1","[object Object]"
"TALO","Talos Energy Inc","15.46","-0.15","-0.96%","15.68","15.92","15.40","1,133,700","11/03/23","STK","Yes","1","[object Object]"
"TARO","Taro Pharm Inds","35.00","-0.08","-0.23%","34.86","35.61","34.61","54,500","11/03/23","STK","Yes","1","[object Object]"
"TARS","Tarsus Pharmaceuticals Inc","16.00","+1.35","+9.22%","14.93","16.25","14.93","253,200","11/03/23","STK","Yes","1","[object Object]"
"TAST","Carrols Rstrnt Group","5.97","+0.14","+2.40%","5.88","6.05","5.87","215,600","11/03/23","STK","Yes","1","[object Object]"
"TBBK","The Bancorp Inc","39.27","+0.73","+1.89%","39.36","40.09","39.10","426,000","11/03/23","STK","Yes","1","[object Object]"
"TBI","Trueblue Inc","11.89","+0.07","+0.59%","11.98","12.14","11.80","355,900","11/03/23","STK","Yes","1","[object Object]"
"TBPH","Theravance Bio Ord","9.85","+0.07","+0.72%","9.89","10.14","9.84","438,700","11/03/23","STK","Yes","1","[object Object]"
"TCBI","Texas Capital Bncsh","57.77","+0.60","+1.05%","58.98","59.82","57.58","484,700","11/03/23","STK","Yes","1","[object Object]"
"TCBK","Trico Bancshares","35.42","+1.64","+4.85%","34.77","35.86","34.73","101,300","11/03/23","STK","Yes","1","[object Object]"
"TCBX","Third Coast Bancshares Inc","16.90","+0.61","+3.74%","16.61","17.20","16.50","16,600","11/03/23","STK","No","1","[object Object]"
"TCI","Transcontinental Realty Investors","30.73","+0.52","+1.72%","30.30","30.73","30.30","2,000","11/03/23","STK","No","1","[object Object]"
"TCMD","Tactile Systems Technology Inc","12.89","+0.50","+4.04%","13.14","13.22","12.59","631,400","11/03/23","STK","Yes","1","[object Object]"
"TCX","Tucows Inc Cl A","19.44","+2.98","+18.06%","16.92","19.48","16.70","82,100","11/03/23","STK","Yes","1","[object Object]"
"TDS","Telephone and Data Systems","19.45","+0.41","+2.15%","18.02","20.08","17.57","1,706,700","11/03/23","STK","Yes","1","[object Object]"
"TDUP","Thredup Inc Cl A","3.70","+0.19","+5.41%","3.56","3.80","3.52","487,300","11/03/23","STK","Yes","1","[object Object]"
"TDW","Tidewater Inc","70.42","-0.51","-0.72%","71.05","71.35","69.38","718,200","11/03/23","STK","Yes","1","[object Object]"
"TELA","Tela Bio Inc","5.82","+0.10","+1.75%","5.83","5.88","5.42","183,700","11/03/23","STK","Yes","1","[object Object]"
"TELL","Tellurian Inc","0.6057","-0.1427","-19.07%","0.7550","0.7660","0.4900","79,025,297","11/03/23","STK","Yes","1","[object Object]"
"TENB","Tenable Holdings Inc","37.10","+1.77","+5.01%","35.50","37.49","35.15","1,789,900","11/03/23","STK","Yes","1","[object Object]"
"TERN","Terns Pharmaceuticals Inc","4.86","+0.03","+0.62%","4.79","5.05","4.79","522,000","11/03/23","STK","Yes","1","[object Object]"
"TEX","Terex Corp","50.27","+1.23","+2.51%","50.29","51.24","50.16","1,002,800","11/03/23","STK","Yes","1","[object Object]"
"TFIN","Triumph Financial Inc","67.44","+2.05","+3.14%","67.40","69.60","67.04","198,400","11/03/23","STK","Yes","1","[object Object]"
"TG","Tredegar Corp","4.78","+0.28","+6.22%","4.59","4.87","4.59","146,600","11/03/23","STK","Yes","1","[object Object]"
"TGAN","Transphorm Inc","2.66","+0.09","+3.50%","2.62","2.70","2.55","47,300","11/03/23","STK","No","1","[object Object]"
"TGH","Textainer Group Holdings","49.20","+0.09","+0.18%","49.14","49.23","49.08","893,100","11/03/23","STK","Yes","1","[object Object]"
"TGI","Triumph Group","8.10","+0.21","+2.66%","8.11","8.33","8.04","1,542,900","11/03/23","STK","Yes","1","[object Object]"
"TGNA","Tegna Inc","15.53","+0.42","+2.78%","15.26","15.66","15.25","1,810,500","11/03/23","STK","Yes","1","[object Object]"
"TGTX","Tg Therapeuticscmn","11.06","+0.65","+6.24%","10.87","11.56","10.56","13,826,801","11/03/23","STK","Yes","1","[object Object]"
"TH","Target Hospitality Corp","13.65","-0.53","-3.74%","14.25","14.49","13.54","824,600","11/03/23","STK","Yes","1","[object Object]"
"THFF","First Finl Corp [In]","35.71","+0.62","+1.77%","35.86","36.39","35.71","48,100","11/03/23","STK","Yes","1","[object Object]"
"THR","Thermon Group Holdings Inc","30.21","+1.26","+4.35%","29.50","30.81","29.50","309,100","11/03/23","STK","Yes","1","[object Object]"
"THRD","Third Harmonic Bio Inc","6.51","-0.06","-0.91%","6.70","6.73","6.27","386,500","11/03/23","STK","No","1","[object Object]"
"THRM","Gentherm Inc","44.23","+1.35","+3.15%","43.68","45.41","43.68","346,500","11/03/23","STK","Yes","1","[object Object]"
"THRX","Theseus Pharmaceuticals Inc","2.44","+0.19","+8.44%","2.28","2.45","2.22","106,700","11/03/23","STK","Yes","1","[object Object]"
"THRY","Thryv Holdings Inc","18.53","+1.18","+6.80%","17.68","18.60","17.32","308,000","11/03/23","STK","Yes","1","[object Object]"
"THS","Treehouse Foods","42.50","+0.31","+0.73%","42.89","42.97","42.15","433,400","11/03/23","STK","Yes","1","[object Object]"
"TILE","Interface Inc","9.58","+0.16","+1.70%","9.37","9.90","9.22","411,500","11/03/23","STK","Yes","1","[object Object]"
"TIO","Tingo Group Inc","0.6975","+0.0003","+0.04%","0.7035","0.7554","0.6850","2,798,900","11/03/23","STK","Yes","1","[object Object]"
"TIPT","Tiptree Fncl Cl A","17.48","+0.45","+2.64%","17.20","17.61","16.84","100,800","11/03/23","STK","Yes","1","[object Object]"
"TITN","Titan Machinery Inc","26.08","+0.22","+0.85%","26.18","26.74","26.04","181,900","11/03/23","STK","Yes","1","[object Object]"
"TK","Teekay Shipping Corp","7.46","+0.18","+2.47%","7.27","7.49","6.90","750,200","11/03/23","STK","Yes","1","[object Object]"
"TLYS","Tilly's Inc","8.35","+0.17","+2.08%","8.25","8.50","8.16","74,600","11/03/23","STK","Yes","1","[object Object]"
"TMCI","Treace Medical Concepts Inc","11.04","+0.32","+2.99%","11.00","11.33","10.77","404,800","11/03/23","STK","Yes","1","[object Object]"
"TMDX","Transmedics Group Inc","42.62","+3.03","+7.65%","40.73","43.66","40.73","1,872,500","11/03/23","STK","Yes","1","[object Object]"
"TMHC","Taylor Morrison Home Corp","43.73","+1.99","+4.77%","43.23","44.28","43.23","981,300","11/03/23","STK","Yes","1","[object Object]"
"TMP","Tompkinstrustco","54.25","+2.00","+3.83%","53.40","54.51","52.99","52,700","11/03/23","STK","Yes","1","[object Object]"
"TMST","Timken Steel Corp","19.91","-1.16","-5.51%","20.16","21.29","19.01","478,200","11/03/23","STK","Yes","1","[object Object]"
"TNC","Tennant Company","82.33","+1.56","+1.93%","82.63","82.90","81.12","196,000","11/03/23","STK","Yes","1","[object Object]"
"TNET","Trinet Group Inc","104.23","+1.32","+1.28%","104.74","105.53","103.51","238,000","11/03/23","STK","Yes","1","[object Object]"
"TNGX","Tango Therapeutics Inc","8.40","-0.03","-0.36%","8.49","8.83","8.12","594,500","11/03/23","STK","No","1","[object Object]"
"TNK","Teekay Tankers Ltd","52.99","+1.07","+2.06%","50.61","53.72","48.32","822,500","11/03/23","STK","Yes","1","[object Object]"
"TNYA","Tenaya Therapeutics Inc","2.25","+0.08","+3.69%","2.23","2.35","2.12","379,800","11/03/23","STK","Yes","1","[object Object]"
"TOWN","Towne Bank","26.06","+0.86","+3.41%","25.87","26.29","25.55","264,700","11/03/23","STK","Yes","1","[object Object]"
"TPB","Turning Point Brands","21.08","+0.48","+2.33%","21.00","21.21","20.80","87,900","11/03/23","STK","Yes","1","[object Object]"
"TPC","Tutor Perini Corp","7.31","+0.18","+2.52%","7.25","7.47","7.11","276,400","11/03/23","STK","Yes","1","[object Object]"
"TPH","Tri Pointe Homes Inc","28.33","+1.37","+5.08%","27.84","28.66","27.46","1,029,900","11/03/23","STK","Yes","1","[object Object]"
"TPIC","Tpi Composites Inc","2.03","-0.38","-15.62%","2.36","2.46","2.02","2,920,200","11/03/23","STK","Yes","1","[object Object]"
"TRC","Tejon Ranch Company","16.33","+0.32","+2.00%","16.21","16.43","16.14","36,100","11/03/23","STK","Yes","1","[object Object]"
"TRDA","Entrada Therapeutics Inc","16.65","+0.98","+6.25%","16.00","16.98","16.00","52,200","11/03/23","STK","No","1","[object Object]"
"TREE","Lendingtree Inc","16.08","+0.31","+1.97%","15.96","17.26","15.94","474,400","11/03/23","STK","Yes","1","[object Object]"
"TRMK","Trustmark Corp","22.08","+0.78","+3.66%","21.97","22.31","21.91","257,700","11/03/23","STK","Yes","1","[object Object]"
"TRN","Trinity Industries","24.00","+1.25","+5.49%","23.23","24.27","23.15","619,900","11/03/23","STK","Yes","1","[object Object]"
"TRNO","Terreno Realty Corp","55.96","+0.99","+1.80%","56.22","56.98","55.80","517,600","11/03/23","STK","Yes","1","[object Object]"
"TRNS","Transcat Inc","86.61","-2.41","-2.71%","89.53","90.31","86.44","50,400","11/03/23","STK","No","1","[object Object]"
"TROX","Tronox Inc","11.67","+0.75","+6.87%","11.24","11.88","11.16","1,538,600","11/03/23","STK","Yes","1","[object Object]"
"TRS","Trimas Corp","24.61","+0.51","+2.12%","24.49","24.80","24.44","208,100","11/03/23","STK","Yes","1","[object Object]"
"TRST","Trustco Bank Corp NY","27.74","+0.98","+3.66%","27.20","28.03","27.20","75,500","11/03/23","STK","Yes","1","[object Object]"
"TRTX","Tpg Re Finance Trust Inc","5.47","+0.05","+0.92%","5.51","5.74","5.42","672,800","11/03/23","STK","Yes","1","[object Object]"
"TRUE","Truecar Inc","2.13","+0.14","+7.04%","2.05","2.19","2.02","293,400","11/03/23","STK","Yes","1","[object Object]"
"TRUP","Trupanion Inc","26.14","+3.27","+14.30%","25.50","29.86","25.00","3,122,700","11/03/23","STK","Yes","1","[object Object]"
"TRVI","Trevi Therapeutics Inc","1.6000","-0.0600","-3.61%","1.6800","1.7143","1.4950","570,600","11/03/23","STK","Yes","1","[object Object]"
"TSBK","Timberland Bancorp","29.45","+0.98","+3.44%","28.84","29.61","28.51","12,000","11/03/23","STK","Yes","1","[object Object]"
"TSBX","Turnstone Biologics Corp","3.22","-0.07","-2.13%","2.97","3.50","2.85","311,000","11/03/23","STK","No","1","[object Object]"
"TSE","Trinseo S.A.","6.63","+0.36","+5.74%","6.46","6.78","6.31","732,100","11/03/23","STK","Yes","1","[object Object]"
"TSP","Tusimple Holdings Inc Cl A","1.1900","-0.0300","-2.46%","1.2500","1.3750","1.1750","1,613,800","11/03/23","STK","Yes","1","[object Object]"
"TSQ","Townsquare Media Llc","9.09","+0.38","+4.36%","8.88","9.16","8.82","24,700","11/03/23","STK","Yes","1","[object Object]"
"TSVT","2Seventy Bio Inc","2.50","+0.18","+7.76%","2.42","2.74","2.36","1,912,300","11/03/23","STK","Yes","1","[object Object]"
"TTEC","Teletech Hlds","21.58","+0.32","+1.51%","21.94","22.27","21.49","314,000","11/03/23","STK","Yes","1","[object Object]"
"TTGT","Techtarget Inc","25.58","+0.33","+1.31%","25.81","26.43","25.24","158,200","11/03/23","STK","Yes","1","[object Object]"
"TTI","Tetra Technologies","4.56","-0.08","-1.72%","4.64","4.74","4.55","1,740,400","11/03/23","STK","Yes","1","[object Object]"
"TTMI","TTM Technologies","14.64","+0.62","+4.42%","14.20","14.74","14.06","1,036,400","11/03/23","STK","Yes","1","[object Object]"
"TTSH","Tile Shop Hlds","5.35","-0.07","-1.29%","5.50","5.50","5.05","40,800","11/03/23","STK","Yes","1","[object Object]"
"TUSK","Mammoth Energy Services Inc","4.55","+0.15","+3.41%","4.47","4.60","4.45","64,800","11/03/23","STK","Yes","1","[object Object]"
"TVTX","Travere Therapeutics Inc","6.97","+0.39","+5.93%","6.68","7.23","6.60","3,348,200","11/03/23","STK","Yes","1","[object Object]"
"TWI","Titan International","12.15","+0.44","+3.76%","12.10","12.55","12.02","413,800","11/03/23","STK","Yes","1","[object Object]"
"TWKS","Thoughtworks Holding Inc","3.68","+0.34","+10.18%","3.45","3.74","3.45","1,890,200","11/03/23","STK","Yes","1","[object Object]"
"TWNK","Hostess Brands Inc","33.35","-0.02","-0.06%","33.35","33.41","33.27","5,115,900","11/03/23","STK","Yes","1","[object Object]"
"TWO","Two Harbors Invt Corp","13.21","+0.40","+3.12%","13.10","13.28","13.02","1,553,400","11/03/23","STK","Yes","1","[object Object]"
"TWOU","2U Inc","2.40","+0.14","+6.19%","2.37","2.52","2.36","1,325,800","11/03/23","STK","Yes","1","[object Object]"
"TWST","Twist Bioscience Corp","18.66","+1.35","+7.80%","17.88","19.55","17.88","1,236,800","11/03/23","STK","Yes","1","[object Object]"
"TYRA","Tyra Biosciences Inc","13.58","+0.83","+6.51%","13.14","13.81","12.27","60,700","11/03/23","STK","Yes","1","[object Object]"
"UBSI","United Bkshs Inc","30.84","+1.08","+3.63%","30.64","31.14","30.09","827,600","11/03/23","STK","Yes","1","[object Object]"
"UCBI","United Comm Banks","24.00","+0.58","+2.48%","24.25","24.62","23.92","1,097,500","11/03/23","STK","Yes","1","[object Object]"
"UCTT","Ultra Clean Holdings","25.81","+0.87","+3.49%","25.47","26.10","25.14","225,000","11/03/23","STK","Yes","1","[object Object]"
"UDMY","Udemy Inc","12.45","+3.43","+38.03%","10.29","12.88","10.07","4,681,900","11/03/23","STK","Yes","1","[object Object]"
"UE","Urban Edge Properties","16.99","+0.27","+1.61%","17.08","17.38","16.95","1,390,200","11/03/23","STK","Yes","1","[object Object]"
